source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,804fa61d-e1c5-4d31-b64c-9e24c39e541a,Advocate Md Mahmudul Hasan,,Very good,5,0,2021-08-12 07:33:34,,,2.9,en,us
Google Play,23cc85e3-805e-43d9-9b7c-8093fc5d4849,Kyna Reamonn,,"Fair price package, useful app.",5,0,2021-08-11 08:32:05,,,,en,us
Google Play,cc509793-73da-45ba-b69b-5dc2c8b3ec0c,Franc Barz,,"Using on Firefox (desktop and mobile) it either doesn't pop up to auto fill at all or there's a very quick Avira pop up that instantly disappears when I tap in the username or password box, either way I always have to navigate away from the browser find avira find the username and password copy them and navigate back to the log in page. It never autofills credit card details either and It also never offers to save new passwords and there's no password generator",2,9,2021-08-09 03:23:18,"Hello Franc,
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-08-09 11:29:14,2.9,en,us
Google Play,48126f9f-bc3c-4250-b4d3-5dbd53f35bf8,SHARON RAE Faulkner,,Works gr8!!! Worth the $$$$$,5,0,2021-08-04 15:40:57,,,2.9,en,us
Google Play,19566571-d775-49be-a359-ee978d567011,Michiel 'Kader' Witkamp,,"Good service, reliable but does update often and logs you out after (usually when it's inconvenient)",4,0,2021-08-03 15:36:40,,,2.8,en,us
Google Play,fe11d30c-3a5e-4272-be66-3d90731927ad,Won L,,"Excellent app for generating, storing and auto filling passwords. Best one I've used so far.",5,0,2021-07-30 00:18:43,,,2.9,en,us
Google Play,ae1ba94c-c774-4a22-98df-6c8474dd7c53,anyi madu,,Awesome app,4,0,2021-07-29 06:16:15,,,2.9,en,us
Google Play,b5f2c36c-37d8-48b6-ba79-b772dd8445b4,Joraxis,,Probably the best actually usable free password manager.,5,0,2021-07-29 01:38:32,,,2.9,en,us
Google Play,d8cbd111-861e-42d6-b35c-6508dd785ec8,S,,"It was 5 * before I tried to contact support. And got an answer, that only paid products get the support. So make your own conclusions about this company and their attitude.",1,0,2021-07-26 08:30:50,"Hello Sa M,
Thank you for your feedback.
You still can contact us by our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-07-26 11:55:10,2.9,en,us
Google Play,d41ce595-063b-4dbe-9737-e123f989226d,Uzair Ahmed,,Very useful app. Please add PIN code for app login,5,0,2021-07-18 12:22:18,,,2.9,en,us
Google Play,6b73c247-6d26-4c00-8af0-64d742bf8222,Sam,,It is constantly making me sign in with both passwords in order to fill a password on another app.,1,0,2021-07-18 00:55:55,"Hello Sam, We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-07-19 08:51:43,2.7,en,us
Google Play,709cf252-9aec-4873-bc90-478e45fd3b4a,A. Allan,,Great app ever!,5,0,2021-07-18 00:28:35,,,2.9,en,us
Google Play,af8bc33c-58ef-43b3-917a-69df1e473f29,Pam Varone,,Cannot figure out how to log out of app,4,0,2021-07-16 14:55:32,,,2.9,en,us
Google Play,72e77aef-c0a7-4b22-91cc-f6954de1df43,Tabrez Rehan,,It's awesome,5,0,2021-07-15 12:18:42,,,2.9,en,us
Google Play,70f1eec2-feac-4dc4-8142-938e9b1b3b75,Pigman,,For some reason the app will not offer to save new password or offer to create new passwords it just throws up this annoying pop-up saying there is no password saved for this site. This frustrating pop-up covers the box where you are to type passwords and it pops up every time you refresh.which is kinda the reason why ICanceled my subscription. If it would at least offer to save the new password that you just created then it wouldn't be so bad. But it doesn't. The pc ver works OK though,2,7,2021-07-13 00:15:58,"Hello Jerome Williams, Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-07-13 09:22:27,2.9,en,us
Google Play,5730927a-bab5-41fe-ac0c-15f409adcf67,Josh Walker,,I bought the basic version because I stream regularly and it has been the best security I've had so far,5,1,2021-07-12 21:28:07,,,2.9,en,us
Google Play,cc9de7f1-6cc4-4988-b883-697022f289bf,Hunain Khan,,Best password manager ever i seen in my life keep it up to develop software for us,5,0,2021-07-08 08:20:24,,,2.9,en,us
Google Play,9aef1786-aa22-4872-a9e8-9ca3c03a88c3,Marc Spezzano,,Tried a few option. I liked Avira the best,5,0,2021-07-05 00:38:40,,,2.9,en,us
Google Play,11369c01-c413-4340-b767-efb1249a0ae1,Martin,,Is very simple and works great. Not sure if I can group passwords but I just manually named them in groups. Overall 9/10.,5,0,2021-07-02 09:54:52,,,2.9,en,us
Google Play,12d4dd33-da9b-45cd-9f70-99c1157b6f97,Derek Wright,,Works very well,5,0,2021-07-01 18:42:10,,,2.9,en,us
Google Play,5a227291-86c3-4a04-9b63-a1a5f6bc7a23,Gianluca Demarchi,,"Very useful as password saver and authenticator. It can also be set to autofill apps and webpages with saved accounts. Also generic notes and credit cards can be saved in separate lists, aside from passwords. Would love to see an option for saving accounts linked to say google or facebook, and so having the password field not mandatory; another useful field would be ""account name"", as an optional field between this and email. Thanks for the app.",5,8,2021-06-29 20:45:56,,,2.9,en,us
Google Play,be2b6383-84c8-4550-a995-6c6cc872bc24,Simbarashe Andrea,,"This is the best password keeper in my own view, Lastpass is good APM is the best, they have the best encryption ever.",5,0,2021-06-29 16:47:33,,,2.9,en,us
Google Play,12545606-7a15-4b1b-887e-e0f021278a5c,Becky Young,,I just down loaded this app on my phone can the app be downloaded onto my desktop/laptop as well? can't seem to download on computer,3,0,2021-06-27 00:27:38,"Hello Becky.
This App can also be downloaded via a browser extension for your desktop and laptop.
Just check the extension website from chrome, firefox and so one and type in ""Avira Password"".
There you will find the app for it.",2021-06-28 06:14:36,2.9,en,us
Google Play,8d574f21-1154-4dda-8636-1dc1ba4c5460,Charlie Mowbray,,Great little app for storing passwords. Convenient and easy to use. Only minor gripe is that very occasionally (three times over a couple of years) the app wont let me log in and I then have to use the web based version which isn't formatted well for mobile use.,4,6,2021-06-19 09:16:52,,,2.9,en,us
Google Play,957a3478-4aad-44f9-922f-4a7664ad9cb2,Afsana Mim,,Great app.,5,0,2021-06-19 08:13:04,,,,en,us
Google Play,67d0e4f5-87e6-4dc7-8bac-2a9f96cf1ab4,Jake,,"Great interface and security. However my passwords won't sync between my Macbook and Android device. Would love to change this review if the support team can get in touch, but if the app won't sync then it is essentially pointless",1,2,2021-06-17 23:49:38,"Hello Jake.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-06-18 07:44:07,2.9,en,us
Google Play,29372303-92e5-4a7a-a96f-c1874551d624,Indellable,,Ugly black bars line the sides of the app in landscape mode. I'm going to just use the website.,3,0,2021-06-15 15:36:02,"Hello Indellable.
Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-06-16 06:27:19,2.9,en,us
Google Play,0cb10c1a-93eb-43d1-8b69-2a8158d0771f,Andrew MacLeod,,After initial glitch getting pro to register was resolved I have uprated to 5*. Great free app and the pro app is even better,5,0,2021-06-15 11:41:38,"Hello Andrew.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-06-15 06:06:47,2.9,en,us
Google Play,77197bfc-e3c5-4d4d-9ec4-956d04439c7a,TZE CHEE TEH,,Powerful and easy to use,5,0,2021-06-14 05:35:45,,,2.9,en,us
Google Play,1749ed65-743d-4da3-aead-6cb35876f0e4,Arfan Ardiansyah,,No custom fields. Prefer one time payment for a lifetime.,1,0,2021-06-11 14:12:17,"Hello Sharklet.
Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-06-14 06:12:26,2.9,en,us
Google Play,b8dc28b0-263d-42c0-bb69-dc21661a7ede,Debbie Giles,,So far it's goof,5,0,2021-06-09 21:43:24,,,2.9,en,us
Google Play,d9615b4c-5e8f-416d-882d-141698487705,Jyoti,,Using it for more than 2 years. Was a paid customer for some time. Very useful and reliable. Works across devices. Has notes and 2FA token feature also!,5,2,2021-06-09 17:29:36,,,2.9,en,us
Google Play,9c93c758-3ecf-4f09-87d6-f0e7403f28ba,Russell Moss,,Great at auto fill. No problems so far,5,0,2021-06-09 06:40:10,,,2.9,en,us
Google Play,3d72c642-bdc3-42e9-b821-69eef94f84d2,Charles Newsome,,Works well. Could use a little tweaking,5,0,2021-06-08 21:40:00,,,2.9,en,us
Google Play,363625b3-1697-45a0-b534-ff33a80e1d6d,Flavio Barboni,,"É bom, mas precisa melhorar algumas coisas pra superar o LastPass, tipo a necessidade de ter que ficar abrindo a extensão no Chrome em nova aba para consultar senhas de sites. Também sinto falta do desbloqueio das senhas por digital no celular, igual ao Samsung Pass.",4,0,2021-06-07 15:52:30,,,2.9,en,us
Google Play,f4bf607b-7dbb-45af-9c70-f6fe05a5233b,Ayman Safadi,,Super 👌 apps in managing passwords,5,0,2021-06-05 04:55:54,,,2.9,en,us
Google Play,da421c64-f1fa-4f3c-8160-b78fd231258b,Alyssia,,"I absolutely 💕 love this Avira password 🔑 Manager pro app, it's great for saving important passwords and açcount names and also email ✉️ accounts and passwords I would highly recommend getting this I got 30 days for free 🆓 and now I am paying only 2.95 a month to have this and it's worth every penny of mine try it if you don't like it then uninstall it for good, but if you have a lot of passwords and important açcounts you use this is the password manager to definitely to be using 💯 percent",5,5,2021-06-04 07:45:06,,,2.9,en,us
Google Play,d8aaad96-9b02-4b9c-ab07-517b67ba6e23,Justin Jackman,,So far so good 👍,4,0,2021-06-03 22:25:29,,,2.9,en,us
Google Play,14aae574-0455-46d7-8439-b09d56eda144,Ernesto Sazo,,So far satified with the many ablities of the app will provide a full review in the near future .,4,0,2021-06-03 17:01:32,,,2.9,en,us
Google Play,714cd2c6-7497-4a34-9441-0468ce21016c,Rafe Eubanks,,"They lost all of my passwords this morning and I cant reach customer service. If I have to write my passwords down and keep them some place safe, then why am I paying for this service?",1,0,2021-06-03 15:35:13,"Hello Rafe Eubanks,
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-06-04 14:19:18,2.9,en,us
Google Play,09efdf44-87d6-4525-ae6c-b1417999c8d6,Brittany Syme,,Great security system!,5,0,2021-05-30 01:47:30,,,2.9,en,us
Google Play,0222487b-eb13-4b0a-9f8b-013c701a9a8d,Lydie Griffiths,,Easy to use and intuitive. Very handy.,5,0,2021-05-28 23:08:54,,,2.9,en,us
Google Play,9b96bac7-ccbf-4e55-9b4e-0002b1e1203a,Gildas Mamona,,Wonderful app,4,0,2021-05-27 12:34:21,,,2.9,en,us
Google Play,f9ef5693-e921-4882-8ee4-5a7d66f3cb4f,Dinah Paul Sosthenes,,Thanks 😊 🙏 for looking out for me,5,0,2021-05-22 20:15:26,,,2.9,en,us
Google Play,698cc5d1-4730-4430-ad6c-6304215643b2,Franklin A. Toribio Maria,,"Excellent in almost everything, but their support for subdomains passwords is painful, please try to make it more neat and simple to use",4,2,2021-05-13 03:30:35,"Hi Franklin,

thank you for your feedback, if you could share how you use the subdomain feature and what your pain points are it would help us to improve the feature.

Best regards,
Markus",2021-05-14 09:32:34,2.9,en,us
Google Play,59469e2f-b7dd-43e9-9c5d-f91b2b275c4a,Faiz Ghr,,All Good Behaviour,5,0,2021-05-12 23:50:51,,,2.9,en,us
Google Play,f9fe5b29-c038-4e8c-bfeb-156117d83f87,Murat Sahin,,"web or chrome extension works very well so far. but android mobile app does not recognize or entering to the server. And after few hours, just started working... thnks..",4,6,2021-05-08 17:30:06,"Hello Murat.
It could be possible that there was an update which leads to an not available sever for a short time. But im glad it worked again.
I wish you all the best and stay healthy.",2021-05-10 06:29:49,2.9,en,us
Google Play,9b64b635-1537-4a41-ab8d-3f4a9c34cd95,Muhammad Shazwan Husin,,one of the best password manager apps that i have been used..,5,0,2021-05-02 13:01:14,,,2.9,en,us
Google Play,5003dba1-e73a-4525-b628-1ac02015385c,Juampi Zanin,,"Not so good. Does not recognize the log in page for several web sites. The passwords generator not always shows up and most of the times it is useless since it doesn't follow the characters allow in each website ergo I end it up creating my own password the majority of times, And sometimes this new password are not saved in the app, you have to enter it manually.... I do not recommend this app at all I think there are much better lotions out there such as dashlane which I will go back soon",2,11,2021-04-29 23:26:58,"Hello Juampi.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-04-30 14:43:18,2.9,en,us
Google Play,e73f2e76-408a-443b-86bc-a43a9a30c741,Marinos Savva,,It looks nice and its easy to use but it doesnt sync your data on multiple devices.,2,0,2021-04-24 11:06:03,"Hello Marinos,

we are sorry that you are experiencing difficulties with our software. However, there is a sync function within the settings. It may take a little bit to sync from different platforms to each other however.
",2021-04-26 12:50:36,,en,us
Google Play,06fbf9b5-fc2d-413a-89d2-62b4a7c76509,Michael Hettinger,,Works great so far.,5,0,2021-04-24 02:17:51,,,2.9,en,us
Google Play,1c4df584-0a8e-4278-ad70-ed5ff9796a2d,Mark Hedley,,Having used LastPass for 7 years APM although not functionally as rich offers a far simpler interface and meets my needs entirely to store 400+ passwords.,5,2,2021-04-22 14:17:48,,,2.9,en,us
Google Play,1883971c-6382-4de5-ad73-4a0110bb36de,Rakesh Kumar (Bablu),,Awesome,5,0,2021-04-13 17:47:59,,,2.9,en,us
Google Play,0a350e86-bf51-441d-aec6-45024316ba7a,Chris Aitchison-Knight,,Not the most user friendly and support are terrible,2,1,2021-04-13 08:31:40,"Hello Chris Aitchison,
We are sorry that you are facing difficulties with our product.
Our support team is always available to help you. Please contact us via:
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-04-14 06:46:27,2.9,en,us
Google Play,abbe93cb-eef9-450e-b5a7-d8d08e4a0120,Craig Bland,,Great app,5,0,2021-04-09 10:07:17,,,2.9,en,us
Google Play,14a7d7b0-ee6b-4b43-8e69-fa878604d960,Aaron Schoeffler,,"The most robust password manager I have used, and I've tried them all.",5,0,2021-04-06 00:33:26,,,,en,us
Google Play,ce34f3c3-9330-448f-a270-5e688145a18d,chamila erandathi,,Good app,5,0,2021-04-04 12:49:33,,,2.9,en,us
Google Play,b7c67d4e-8d91-4399-a1bd-d011c9201177,JOSEPH Huan Vu,,Please keep going like Free,5,0,2021-03-31 16:01:22,,,2.9,en,us
Google Play,ff0acc41-c6a6-4128-bc80-38b16e45f20f,krejziceek,,Google chrome extension doesn't sync with mobile app.,1,1,2021-03-30 09:29:15,"Hello Krejziceek,

We are sorry that you are facing difficulties with our product.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-03-30 09:56:51,2.9,en,us
Google Play,02756a1a-ec63-4764-81ed-c1d32f6a5394,Mr Googley,,This app is terrible compared with Bitwarden which is free. It tells you if your accounts are safe without paying for a subscription. Your app doesn't save password when you change them either. Sometimes it just logs you out for no reason.,1,2,2021-03-26 00:33:44,"Hello.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-03-26 07:11:20,,en,us
Google Play,7a6e4ffa-c5ec-480c-84ac-79149cca2cb7,Slinky B,,👍😎,5,0,2021-03-26 00:23:25,,,,en,us
Google Play,a72af93a-2d06-4725-9dd6-38f147f8ccf5,WAYNE,,The best password manager I've used. I've used 4 password manager over the years.. This one is strait forward and quite easy to understand.I have no trouble issuing it a 5 star and recommending it to my friend.,5,6,2021-03-25 11:57:16,,,2.9,en,us
Google Play,dcf68c4b-dd8a-4fd4-a2da-99a7b3284ee2,Johannes Roßmann,,Does what it's supposed to do 👍🥰,5,0,2021-03-24 23:14:03,,,2.9,en,us
Google Play,c5655229-98e1-479d-b8b7-ff7ddfe8b1cb,Ross Westwood,,Awesome avira password manager.,5,0,2021-03-24 14:13:08,,,2.9,en,us
Google Play,fb15d356-f128-4825-9aac-7436ed6fd907,Dao Fo,,Good,4,0,2021-03-23 06:12:31,,,2.9,en,us
Google Play,67d322e2-6377-471b-a04c-15b2e6d16608,Mr B Google,,Rubbish this is. Doesn't autofill passwords for Google accounts.,2,0,2021-03-18 03:17:35,"We are sorry that you are experiencing difficulties with our software.
Unfortunately, we need data that we cannot request here.
Therefor, please contact our support directly.",2021-03-18 07:16:52,,en,us
Google Play,ce480368-2833-4253-8123-43798bed2b03,Sean Sloan,,"I am incredibly grateful that Avira gave us this app to use. It is the best password manager out there without all the bloat functions that come with their competitors. Avira Password Manager is also less than half the price of it's competitors for the premium version. With full zero-knowledge-architecture. Thank you, Avira, for making this world a better place by giving us an amazing free solution too!",5,13,2021-03-16 14:37:48,,,2.9,en,us
Google Play,0c50ce4b-dc7d-44d9-a8fe-a5be2735acea,Brian Proulx,,Bad autofill works rarely B Noy,1,0,2021-03-14 01:52:45,"Hello Brian.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-03-15 06:58:19,,en,us
Google Play,472e7569-073b-48c7-81bf-a60c313c2558,Mrs Google,,"What is going on with your app? All my passwords reverted back to my previous ones, and l had to reset every one. I have unsubscribed. Disgraceful!",1,3,2021-03-12 22:52:00,"Hello.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-03-15 08:57:22,2.9,en,us
Google Play,8dc94dfd-b5e9-40fa-bf05-ba57f9002dda,Monika Koehler,,"Works perfectly, don't want to miss it.",5,0,2021-03-07 10:43:45,,,2.9,en,us
Google Play,a3868efb-c1ce-4028-9904-dcf4593d3d76,YJ Lin,,I generally like this app for password. I need to lower my rating because since I switch phone to a pixel3axl I had a few times that I am unable to unlock the master password simply because the keyboard won't pop open.,3,1,2021-03-06 11:09:26,"Hello Yj Lin.
Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-03-06 11:38:14,2.9,en,us
Google Play,a28809f1-6535-4233-801d-103c469b9d57,Jonathan Borsellino,,Excellent app to store all username and passwords.,5,0,2021-03-02 13:36:57,,,2.9,en,us
Google Play,15c02c95-2b01-4da9-aa44-ee5cdb0716c4,ElfGoo83,,"Great service, with many added features. Especially like the password manager which works across all my devices. The antivirus is top of the line. Would reccomend. Long time user for over 10 years.",5,5,2021-02-26 21:16:57,,,2.9,en,us
Google Play,6c7cf05f-56b7-4ea1-8cd2-2d4bc42cc8b9,Google User,,What personal data you need. I not subscribed. Is free version I am using. Doesn't work on S10 Plus mobile. Works on Samsung Galaxy S7 tho. It only is Android 8. S10 Plus is now update to Android 11. See what I mean? Should work on Android 11 too.,1,0,2021-02-23 01:45:22,,,,en,us
Google Play,3fa80746-83bc-46fe-b250-effab646fa83,Velvety,,"Seems to be a very good app. I have just installed it. Am wondering if it autofills your passwords if you use it for free, as l can't afford to subscribe at the moment. Just trying it out.",5,1,2021-02-20 03:03:20,"Hi Velvet Kitten,
yes, the autofill is part of the free features.
Best regards,
Markus
",2021-02-22 07:46:36,,en,us
Google Play,cc03069a-4f49-4919-952f-8430e6e28e00,HandsomeCarrot,,My browser extension is working perfectly. Just my app is weird. I am connected with the same account and I have all the passwords. The problem: they don't load and if they do I see only some weird signs so it is not working properly.,4,4,2021-02-17 19:50:36,,,2.9,en,us
Google Play,8ee930a2-8d29-46e5-a9e6-18369c0c138e,Joe Douglas,,Was really great when it worked but lately it constantly crashes and doesn't seemy to be syncing passwords.,2,5,2021-02-16 20:46:01,"Hello Joe,

we are sorry that you are experiencing difficulties with our software.
Unfortunately, we need data that we cannot request here.
Therefor, please contact our support directly.",2021-02-17 07:10:56,2.9,en,us
Google Play,b43f9cb6-825a-4cd2-a208-ea7200ef43cf,snookerfan snookerfan (Snookerfan),,Very good app its easy to get a new password if you forget your old one,5,0,2021-02-11 09:14:22,,,2.8,en,us
Google Play,73ffe80f-27e1-483a-9d89-9fe13d1bbe5d,Tony Haigh,,"Simple to use, very effective",5,0,2021-02-08 07:30:15,,,2.9,en,us
Google Play,05f55997-fbbd-4717-b329-1596228b9438,Mark Storsina,,Nicely done,5,0,2021-02-05 23:08:32,,,2.9,en,us
Google Play,15fb6c5d-79b0-4775-96ec-e4f42f7dbb23,Eli M.,,amazing app,5,0,2021-02-03 17:26:01,,,2.9,en,us
Google Play,2653a2dc-701f-4dd0-83c8-01d63f7026b4,S MUNI HARISH (hari),,I am using this service or app since 2019.I facing the automatic logout issue since 2019.I am still waiting for solution.Please i request @Avira team to solve the issue in next update.,4,6,2021-01-21 15:54:40,,,2.9,en,us
Google Play,52a6fa45-a53f-44fd-82c7-c6b684e86512,D Singleton,,"I had an issue with sign in and syncing passwords between app and browser extension. I emailed them (there is no other way to contact them) and had this reply ""I have checked your email address in our database, and unfortunately I couldn't find any active Avira licenses for this account. Please keep in mind that we can only offer email and telephone support to customers using our premium products."" So unless you buy a license they won't help. I'm ditching for a different app.",1,15,2021-01-19 19:32:58,"Hello D.
Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-01-20 07:48:19,2.8,en,us
Google Play,698965f9-afd4-48e0-a378-5fdd5536d841,Rakhmat Hanifudin,,It works just fine,5,2,2021-01-15 06:50:18,,,2.8,en,us
Google Play,d352f929-19a2-49ed-848d-1ab9d2e75ab0,Scott Zupek,,"UPDATE on 01-14-2021: The Tablet (which is CHROME browser all the way) experience is a BAD. ...No ""suggest password"" option(browser) ...No landscape support ...No plugin option (i usually use Firefox which is lightyears better than chrome, except on android, which it's generally a trash experience) ...CONSTANTLY have to put in master password and even then, still same OG:Unable to use more than 1 Google account from phone. So no option for business and personal on the same phone. Super annoying",2,11,2021-01-14 17:28:17,"Hello Scott,

Thank you for your feedback.
If you want to tell us more about your experiences with Avira, contact our support directly or leave us a message on Facebook / Twitter.",2021-01-15 08:23:24,2.8,en,us
Google Play,7ba1172e-8a69-4301-8e83-810203f83254,Dhruv Swarup,,Best password manager,5,1,2021-01-13 15:38:33,,,2.8,en,us
Google Play,3fa0c121-641c-4027-8071-a62fe6d5d075,Sanjay Joshi,,"None of the Avira products are designed to work with Firefox. Browser autofilli service only works for the data hungry Chrome. Avira antivirus also doesn't protect from phishing websites on Firefox. Uninstalled it and I'm very happy with Bitwarden. Because of companies like Avira, the completion in the web browser market is disappearing. They want to support only the leader but not the savior of the open web, only a looser does it. I'm going to get my refund for Prime membership.",1,6,2021-01-11 15:30:20,"Hello Sanjay.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2021-01-12 14:03:59,,en,us
Google Play,b4fe4ccc-956b-45c0-9e5e-6a9227d251bf,King Sedu,,✔️,5,0,2021-01-06 11:21:45,,,2.8,en,us
Google Play,5733a91c-6f5f-44e2-aef1-df0b7a0464de,David VigilDRV,,Great App~once one buys prime .,5,0,2021-01-06 03:53:29,,,2.8,en,us
Google Play,45398196-cd2d-42c5-ad71-de8cb3d04692,Alfred Wachira,,"WORKS PERFECTLY.... VERY VERY Convinent and safe to use... Makes getring around your browser and phone faster and easier and most of all, still keeping its safe...",5,0,2021-01-03 00:02:38,,,2.8,en,us
Google Play,70ef2575-6ff3-4e80-9f06-181efef8f4d0,Cristian Lirio,,Excelente app la uso muchísimo y sin falla,5,0,2020-12-31 03:54:10,,,2.8,en,us
Google Play,75967ce6-933f-4a82-b2a2-1b8339fa159e,MastART,,Couldn't import a csv file. Therefore useless to me,2,0,2020-12-30 19:22:43,"Hello Tropoppel.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via
https://support.avira.com/hc/en-us
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2020-12-31 07:05:08,,en,us
Google Play,7b88170b-b894-404f-b231-00acdc1af16d,Hassan Isah Maikudi (akkosi),,Is best secure password,5,0,2020-12-30 10:17:03,,,2.8,en,us
Google Play,bb6f6ffb-d4ee-4506-9c20-ac3e8cc5abe6,Vikas Badgujar,,Very helpful in the time you are surfing through internet without any tansion of remembering passwords.,5,3,2020-12-28 15:51:13,,,2.8,en,us
Google Play,282269a3-0c47-4e1e-ba17-373757d672d0,Vansh Vàñsh,,👋🤘😁😁😉🖤🖤😎🖤👋👋😎😎,5,0,2020-12-23 16:22:40,,,,en,us
Google Play,c9434b46-72fe-48e0-a6b6-d53e92cc3887,黄玫燕,,Safe and secure keeping of the passwords! 😄,5,0,2020-12-15 02:48:21,,,2.8,en,us
Google Play,6d94cf06-74f1-4959-9396-754fe0a28ec1,Doggy Diggy,,Secure and easy to use password manager. Now you can forget about using same passwords across to multiple accounts...,5,0,2020-12-11 12:01:18,,,,en,us
Google Play,0cb89be1-e8b3-4d36-8598-4c7733d15354,Ray Chef,,Sweet app that is connected across the board. As I have 4 driod tablets 2 iPads and an S7.,5,3,2020-12-02 08:50:22,,,2.8,en,us
Google Play,f5082f24-904b-4ffa-8761-ecbf0b0d8081,Mike Lester Rosales,,"Super slow and buggy when you have 1400+ passwords and counting, even on Pro version. Disappointed as a Prime customer",2,4,2020-12-01 07:28:32,"Hello Mike, Thank you for your feedback. If you want to tell us more about your experiences with Avira, contact our support directly or leave us a message on Facebook / Twitter.",2020-12-01 09:54:58,2.8,en,us
Google Play,70078941-9c0c-4d04-bbc8-0914642977c1,Mohamed S. Metwally,,The best password manager ❤️✌️,5,0,2020-11-30 19:47:53,,,2.8,en,us
Google Play,6cadc7ab-087b-4f66-b6fd-3156cca4ab68,Shoban Chiddarth,,"I cant even type my master password in the entrance page EDIT: Sorry I deleted all of my Avira accounts because the Antivirus added the password manager in my browser. I didnt want the password manager actually and also I gave it a try on mobile if it works. My problem is, What if you got hacked and hackers deleted all the data in your servers(If you claim for encryption so they cant read it)? I have been using Google Password manager from the beginning and Google cant be hacked. So I should stick to it. And it works on mobile without installing any apps and it is inbuilt in chrome and Android.",1,3,2020-11-30 10:57:59,Hello Shoban. Sorry to hear that you already deleted everything from Avira. But also google can be hacked and got already hacked in the past. There is no 100% safety from everything. But we still wish you all the best and stay healthy.,2020-11-30 11:24:24,,en,us
